"Cp","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","RegionId","U:0","U:1","U:2","k","p","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus"
0.17019,0.042131,0.045074,-0.99809,-0.96132,0.3,0.13187,0,0,0,0,46.036,776.9,-28816,2.0122e+05,7807.8,-15.533,-2.1959,-0.74202,65.027
0.17116,0.042149,0.045096,-0.99809,-0.95982,0.3,0.13194,0,0,0,0,46.131,781.33,-28121,2.014e+05,7827.7,-15.55,-2.1427,-0.74402,65.044
0.17258,0.04267,0.045541,-0.99805,-0.95833,0.3,0.132,0,0,0,0,46.209,787.79,-27360,2.0146e+05,7930.1,-15.553,-2.0837,-0.74796,65.032
0.17445,0.044563,0.047144,-0.99789,-0.95684,0.3,0.13206,0,0,0,0,46.29,796.35,-26654,2.0157e+05,8265.1,-15.564,-2.0286,-0.75336,65.037
0.17577,0.047181,0.049407,-0.99766,-0.95534,0.3,0.13213,0,0,0,0,46.401,802.35,-26222,2.0195e+05,8739.4,-15.615,-1.9962,-0.75906,65.129
0.17556,0.04886,0.050666,-0.99752,-0.95385,0.3,0.1322,0,0,0,0,46.527,801.4,-26127,2.0249e+05,9008.9,-15.686,-1.9908,-0.77959,65.274
0.1754,0.051318,0.05021,-0.99742,-0.95238,0.3,0.13228,0,0,0,0,46.684,800.67,-26128,2.0312e+05,8870.3,-15.768,-1.9942,-0.80854,65.444
0.17492,0.054114,0.049173,-0.99732,-0.95093,0.3,0.13235,0,0,0,0,46.896,798.49,-25796,2.0413e+05,8603.9,-15.895,-1.9741,-0.83928,65.703
0.17247,0.055455,0.048588,-0.99728,-0.94951,0.3,0.13243,0,0,0,0,47.128,787.32,-25190,2.0531e+05,8556.4,-16.043,-1.9322,-0.86831,66.001
0.17096,0.055456,0.04859,-0.99728,-0.94877,0.3,0.13247,0,0,0,0,47.244,780.4,-24909,2.0581e+05,8593.3,-16.106,-1.9123,-0.87673,66.128
0.17013,0.055458,0.048591,-0.99728,-0.94836,0.3,0.1325,0,0,0,0,47.312,776.61,-24712,2.0611e+05,8616.8,-16.144,-1.8985,-0.8813,66.204
0.16931,0.055454,0.048592,-0.99728,-0.94795,0.3,0.13252,0,0,0,0,47.399,772.86,-24490,2.0648e+05,8651.9,-16.19,-1.8832,-0.88889,66.295
0.16849,0.055455,0.04859,-0.99728,-0.94751,0.3,0.13254,0,0,0,0,47.477,769.15,-24345,2.0674e+05,8680.1,-16.224,-1.873,-0.89227,66.362
0.16689,0.055457,0.048589,-0.99728,-0.94629,0.3,0.13261,0,0,0,0,47.712,761.86,-23789,2.0754e+05,8755.9,-16.326,-1.8333,-0.90849,66.56
0.16529,0.055455,0.04859,-0.99728,-0.94478,0.3,0.1327,0,0,0,0,47.979,754.55,-23167,2.084e+05,8827.7,-16.436,-1.7882,-0.92489,66.773
0.16384,0.055456,0.048592,-0.99728,-0.94331,0.3,0.13278,0,0,0,0,48.229,747.91,-22568,2.0922e+05,8890.4,-16.54,-1.7445,-0.93913,66.975
0.16228,0.055458,0.048592,-0.99728,-0.94183,0.3,0.13286,0,0,0,0,48.465,740.79,-22016,2.1003e+05,8955.4,-16.644,-1.7044,-0.95219,67.176
0.16063,0.055459,0.04859,-0.99728,-0.94033,0.3,0.13294,0,0,0,0,48.691,733.27,-21487,2.1082e+05,9020.7,-16.747,-1.6658,-0.96381,67.373
0.15895,0.055457,0.04859,-0.99728,-0.93884,0.3,0.13303,0,0,0,0,48.906,725.61,-20972,2.1158e+05,9085.6,-16.846,-1.6281,-0.97423,67.563
0.15727,0.055457,0.048591,-0.99728,-0.93735,0.3,0.13311,0,0,0,0,49.113,717.91,-20459,2.1231e+05,9149.4,-16.941,-1.5902,-0.98349,67.746
0.15559,0.055456,0.048591,-0.99728,-0.93585,0.3,0.13319,0,0,0,0,49.31,710.27,-19939,2.1301e+05,9211.9,-17.032,-1.5515,-0.9917,67.919
0.15395,0.055456,0.048591,-0.99728,-0.93436,0.3,0.13328,0,0,0,0,49.499,702.75,-19408,2.1367e+05,9272.3,-17.119,-1.5116,-0.99893,68.083
0.15234,0.055457,0.048592,-0.99728,-0.93287,0.3,0.13336,0,0,0,0,49.679,695.4,-18860,2.1429e+05,9328.6,-17.2,-1.4701,-1.0053,68.236
0.15078,0.055455,0.048593,-0.99728,-0.93137,0.3,0.13344,0,0,0,0,49.848,688.28,-18290,2.1487e+05,9377.8,-17.275,-1.4265,-1.0107,68.376
0.14929,0.055458,0.048591,-0.99728,-0.92988,0.3,0.13352,0,0,0,0,50.005,681.49,-17682,2.1539e+05,9418.2,-17.343,-1.3796,-1.0157,68.499
0.14794,0.055592,0.048724,-0.99726,-0.92839,0.3,0.13361,0,0,0,0,50.146,675.34,-17010,2.1583e+05,9482.6,-17.399,-1.3271,-1.0212,68.598
0.14688,0.056359,0.049546,-0.99718,-0.9269,0.3,0.13369,0,0,0,0,50.273,670.47,-16281,2.162e+05,9702,-17.447,-1.2693,-1.029,68.68
0.14599,0.058321,0.051721,-0.99695,-0.92543,0.3,0.13377,0,0,0,0,50.408,666.42,-15609,2.1663e+05,10235,-17.508,-1.2149,-1.0424,68.79
0.14451,0.060945,0.054603,-0.99665,-0.924,0.3,0.13386,0,0,0,0,50.582,659.66,-15171,2.1737e+05,10967,-17.612,-1.1785,-1.0644,68.992
0.14158,0.063453,0.05718,-0.99635,-0.92263,0.3,0.13395,0,0,0,0,50.809,646.29,-14986,2.1846e+05,11480,-17.763,-1.164,-1.0889,69.288
0.13945,0.063455,0.057179,-0.99635,-0.92192,0.3,0.13399,0,0,0,0,50.951,636.56,-14857,2.1903e+05,11509,-17.841,-1.1551,-1.0978,69.442
0.13641,0.063403,0.057195,-0.99635,-0.92065,0.3,0.13407,0,0,0,0,51.114,622.69,-14733,2.1976e+05,11737,-17.942,-1.1462,-1.1094,69.641
0.13204,0.060808,0.058296,-0.99645,-0.91927,0.3,0.13416,0,0,0,0,51.352,602.74,-14510,2.2055e+05,11980,-18.051,-1.1293,-1.1187,69.855
0.12965,0.059692,0.058777,-0.99648,-0.91784,0.3,0.13424,0,0,0,0,51.56,591.86,-14358,2.2104e+05,12134,-18.121,-1.1173,-1.1216,69.988
0.1282,0.059625,0.058839,-0.99649,-0.91637,0.3,0.13433,0,0,0,0,51.749,585.2,-14160,2.2151e+05,12178,-18.186,-1.1021,-1.1241,70.11
0.12631,0.059624,0.058838,-0.99649,-0.91488,0.3,0.13442,0,0,0,0,51.927,576.6,-13888,2.2206e+05,12217,-18.262,-1.0809,-1.1296,70.253
0.12406,0.059624,0.05884,-0.99649,-0.91338,0.3,0.13451,0,0,0,0,52.097,566.33,-13568,2.2266e+05,12266,-18.344,-1.056,-1.1356,70.406
0.12168,0.059627,0.058841,-0.99648,-0.91189,0.3,0.1346,0,0,0,0,52.264,555.44,-13228,2.2327e+05,12319,-18.427,-1.0295,-1.1414,70.563
0.11919,0.059627,0.058841,-0.99648,-0.91039,0.3,0.13469,0,0,0,0,52.43,544.08,-12870,2.2389e+05,12372,-18.513,-1.0013,-1.147,70.722
0.11659,0.059625,0.058841,-0.99649,-0.9089,0.3,0.13478,0,0,0,0,52.596,532.22,-12494,2.2452e+05,12424,-18.599,-0.97173,-1.1522,70.883
0.11389,0.059625,0.05884,-0.99649,-0.90741,0.3,0.13487,0,0,0,0,52.764,519.88,-12099,2.2516e+05,12475,-18.688,-0.94058,-1.1571,71.046
0.11107,0.059625,0.058842,-0.99649,-0.90592,0.3,0.13496,0,0,0,0,52.935,507.03,-11684,2.2581e+05,12527,-18.777,-0.9077,-1.1618,71.212
0.10812,0.059627,0.058843,-0.99648,-0.90443,0.3,0.13505,0,0,0,0,53.108,493.54,-11265,2.2646e+05,12578,-18.867,-0.87437,-1.1667,71.378
0.1051,0.059694,0.058911,-0.99648,-0.90294,0.3,0.13514,0,0,0,0,53.282,479.78,-10830,2.2709e+05,12646,-18.956,-0.83961,-1.1718,71.539
0.1021,0.059877,0.059226,-0.99645,-0.90146,0.3,0.13522,0,0,0,0,53.454,466.06,-10361,2.2771e+05,12780,-19.042,-0.8015,-1.1783,71.698
0.098912,0.059893,0.059299,-0.99644,-0.90002,0.3,0.13531,0,0,0,0,53.626,451.52,-9877,2.2827e+05,13043,-19.122,-0.76104,-1.1869,71.843
0.095745,0.059629,0.058841,-0.99648,-0.8986,0.3,0.1354,0,0,0,0,53.788,437.06,-9346.1,2.2867e+05,13302,-19.179,-0.71624,-1.1904,71.947
0.094013,0.060241,0.060829,-0.99633,-0.89785,0.3,0.13544,0,0,0,0,53.872,429.16,-9051.8,2.2887e+05,13360,-19.207,-0.6918,-1.1895,71.997
0.092357,0.060584,0.061209,-0.99628,-0.89684,0.3,0.1355,0,0,0,0,53.997,421.6,-8604.3,2.2915e+05,13690,-19.249,-0.65397,-1.1844,72.069
0.091977,0.063022,0.066718,-0.99578,-0.89658,0.3,0.13552,0,0,0,0,54.032,419.86,-8514.3,2.2925e+05,13820,-19.264,-0.64608,-1.1844,72.097
0.089771,0.062238,0.066191,-0.99586,-0.89538,0.3,0.13559,0,0,0,0,54.223,409.8,-8109.9,2.2989e+05,14464,-19.36,-0.61024,-1.1929,72.274
0.086584,0.062357,0.066626,-0.99582,-0.89387,0.3,0.13569,0,0,0,0,54.444,395.25,-7609.7,2.3066e+05,14913,-19.474,-0.56717,-1.2018,72.483
0.082891,0.063006,0.068218,-0.99568,-0.8924,0.3,0.13578,0,0,0,0,54.677,378.39,-7152.8,2.3158e+05,15382,-19.608,-0.52742,-1.2124,72.733
0.07837,0.063188,0.069466,-0.99558,-0.89091,0.3,0.13587,0,0,0,0,54.929,357.75,-6729.2,2.3261e+05,15782,-19.76,-0.49065,-1.2246,73.014
0.073657,0.063525,0.070203,-0.99551,-0.88942,0.3,0.13597,0,0,0,0,55.206,336.24,-6322.3,2.3376e+05,16053,-19.928,-0.45583,-1.2364,73.326
0.068286,0.063725,0.070401,-0.99548,-0.88793,0.3,0.13607,0,0,0,0,55.514,311.72,-5871.7,2.351e+05,16187,-20.124,-0.4181,-1.2478,73.689
0.062061,0.063462,0.070664,-0.99548,-0.88644,0.3,0.13616,0,0,0,0,55.87,283.3,-5302.4,2.3675e+05,16365,-20.366,-0.37068,-1.2555,74.135
0.05396,0.060059,0.072144,-0.99558,-0.88494,0.3,0.13626,0,0,0,0,56.242,246.32,-4701.1,2.3817e+05,16889,-20.579,-0.31832,-1.2609,74.522
0.046844,0.054964,0.074364,-0.99571,-0.88345,0.3,0.13634,0,0,0,0,56.551,213.84,-4479.9,2.3854e+05,17557,-20.639,-0.29653,-1.2617,74.632
0.044432,0.052948,0.075419,-0.99575,-0.88196,0.3,0.13642,0,0,0,0,56.777,202.83,-4545.5,2.3837e+05,17824,-20.617,-0.30235,-1.2365,74.587
0.043556,0.052897,0.075472,-0.99574,-0.88047,0.3,0.1365,0,0,0,0,56.957,198.83,-4452.2,2.3843e+05,17804,-20.628,-0.29684,-1.1995,74.598
0.041339,0.052895,0.075473,-0.99574,-0.87898,0.3,0.13658,0,0,0,0,57.124,188.71,-4183.9,2.3878e+05,17809,-20.68,-0.27561,-1.1761,74.685
0.038086,0.052896,0.075472,-0.99574,-0.87749,0.3,0.13666,0,0,0,0,57.292,173.86,-3797.8,2.3928e+05,17836,-20.754,-0.24383,-1.1613,74.813
0.034596,0.052897,0.075471,-0.99574,-0.87601,0.3,0.13674,0,0,0,0,57.465,157.93,-3261.9,2.3986e+05,17892,-20.839,-0.1987,-1.1511,74.962
0.030398,0.052899,0.075471,-0.99574,-0.87456,0.3,0.13681,0,0,0,0,57.655,138.76,-2629.7,2.4052e+05,18053,-20.939,-0.14435,-1.1458,75.137
0.025536,0.0529,0.075471,-0.99574,-0.87312,0.3,0.13689,0,0,0,0,57.865,116.57,-1976.9,2.412e+05,18364,-21.043,-0.087141,-1.1416,75.322
0.02317,0.055012,0.078435,-0.9954,-0.87234,0.3,0.13693,0,0,0,0,57.986,105.77,-1616.5,2.4164e+05,18539,-21.111,-0.055365,-1.1387,75.444
0.021911,0.055737,0.078653,-0.99534,-0.87192,0.3,0.13696,0,0,0,0,58.056,100.02,-1433.1,2.4192e+05,18685,-21.154,-0.039078,-1.1352,75.522
0.020511,0.055701,0.078738,-0.99534,-0.87153,0.3,0.13698,0,0,0,0,58.134,93.631,-1295.3,2.4229e+05,18810,-21.211,-0.026668,-1.1352,75.623
0.019119,0.056851,0.080091,-0.99517,-0.87106,0.3,0.137,0,0,0,0,58.209,87.278,-1071.6,2.4256e+05,18996,-21.254,-0.0066131,-1.1322,75.701
0.01266,0.056854,0.08009,-0.99516,-0.86994,0.3,0.13707,0,0,0,0,58.536,57.792,-461.81,2.4421e+05,19315,-21.504,0.04774,-1.1319,76.148
0.0041747,0.056199,0.080731,-0.99515,-0.86848,0.3,0.13715,0,0,0,0,58.979,19.057,354.41,2.465e+05,19799,-21.854,0.1211,-1.1329,76.771
-0.008333,0.050713,0.083072,-0.99525,-0.86694,0.3,0.13724,0,0,0,0,59.482,-38.039,1224.7,2.4848e+05,20715,-22.164,0.20227,-1.1335,77.32
-0.018663,0.042844,0.086589,-0.99532,-0.86546,0.3,0.13731,0,0,0,0,59.904,-85.195,1492.1,2.4885e+05,21727,-22.234,0.23067,-1.1312,77.442
-0.021063,0.039964,0.088216,-0.9953,-0.86397,0.3,0.13737,0,0,0,0,60.205,-96.15,1315,2.4841e+05,22098,-22.172,0.21247,-1.085,77.326
-0.021259,0.039891,0.088289,-0.9953,-0.86248,0.3,0.13743,0,0,0,0,60.427,-97.045,1350.4,2.4827e+05,22069,-22.153,0.21018,-1.0191,77.282
-0.02361,0.039894,0.088289,-0.9953,-0.86098,0.3,0.13749,0,0,0,0,60.622,-107.78,1661.7,2.486e+05,22079,-22.203,0.23465,-0.97489,77.36
-0.027741,0.039893,0.088288,-0.9953,-0.85949,0.3,0.13755,0,0,0,0,60.822,-126.63,2162,2.4926e+05,22137,-22.304,0.27703,-0.94288,77.531
-0.033015,0.039973,0.088371,-0.99529,-0.85799,0.3,0.13761,0,0,0,0,61.043,-150.71,2806.6,2.5015e+05,22251,-22.442,0.33327,-0.91865,77.767
-0.039198,0.040402,0.088827,-0.99523,-0.8565,0.3,0.13767,0,0,0,0,61.3,-178.93,3573.7,2.5128e+05,22503,-22.619,0.40188,-0.90038,78.073
-0.046507,0.041347,0.089887,-0.99509,-0.855,0.3,0.13773,0,0,0,0,61.607,-212.3,4409.3,2.5277e+05,22961,-22.855,0.47873,-0.88831,78.482
-0.055586,0.042505,0.091187,-0.99493,-0.85351,0.3,0.13779,0,0,0,0,61.99,-253.75,5268.3,2.5479e+05,23522,-23.176,0.56005,-0.88222,79.039
-0.067201,0.043278,0.092015,-0.99482,-0.85201,0.3,0.13785,0,0,0,0,62.483,-306.77,6213.7,2.5764e+05,23997,-23.63,0.65138,-0.87467,79.819
-0.083566,0.040183,0.094306,-0.99473,-0.85052,0.3,0.13792,0,0,0,0,63.134,-381.47,7625.7,2.6124e+05,24969,-24.212,0.78726,-0.84999,80.808
-0.10438,0.028188,0.099807,-0.9946,-0.84902,0.3,0.13798,0,0,0,0,63.847,-476.48,8636.4,2.6314e+05,26652,-24.54,0.89013,-0.85954,81.366
-0.11526,0.017587,0.1046,-0.99436,-0.84753,0.3,0.138,0,0,0,0,64.421,-526.13,8416.8,2.6259e+05,27851,-24.469,0.86629,-0.81416,81.244
-0.11303,0.015679,0.10598,-0.99424,-0.84603,0.3,0.13803,0,0,0,0,64.802,-515.96,7955.5,2.616e+05,28062,-24.311,0.80739,-0.6786,80.967
-0.1113,0.015678,0.10598,-0.99424,-0.84453,0.3,0.13805,0,0,0,0,65.064,-508.08,7942.3,2.6114e+05,27964,-24.24,0.79584,-0.5721,80.833
-0.11388,0.015681,0.10598,-0.99424,-0.84303,0.3,0.13808,0,0,0,0,65.287,-519.86,8313.5,2.6143e+05,27978,-24.288,0.82354,-0.49385,80.904
-0.1193,0.015703,0.10601,-0.99424,-0.84154,0.3,0.1381,0,0,0,0,65.518,-544.61,8922,2.6223e+05,28070,-24.419,0.87588,-0.43324,81.119
-0.12657,0.015998,0.10628,-0.99421,-0.84004,0.3,0.13812,0,0,0,0,65.789,-577.76,9739.1,2.6347e+05,28287,-24.621,0.9501,-0.3844,81.455
-0.13578,0.016853,0.10708,-0.99411,-0.83855,0.3,0.13815,0,0,0,0,66.124,-619.83,10686,2.6519e+05,28712,-24.906,1.0398,-0.34627,81.933
-0.14752,0.017862,0.10803,-0.99399,-0.83706,0.3,0.13817,0,0,0,0,66.535,-673.42,11711,2.6752e+05,29242,-25.292,1.1397,-0.31373,82.579
-0.16265,0.018186,0.1089,-0.99389,-0.83556,0.3,0.1382,0,0,0,0,67.089,-742.48,13062,2.7112e+05,29834,-25.88,1.2701,-0.26656,83.553
-0.18644,0.010753,0.11279,-0.99355,-0.83405,0.3,0.13823,0,0,0,0,67.868,-851.07,14920,2.7507e+05,31283,-26.531,1.4482,-0.20424,84.632
-0.21118,-0.004731,0.12022,-0.99273,-0.83255,0.3,0.13824,0,0,0,0,68.724,-964.04,15991,2.7658e+05,33448,-26.803,1.549,-0.16528,85.06
-0.21892,-0.014019,0.12485,-0.99208,-0.83105,0.3,0.13821,0,0,0,0,69.413,-999.34,15748,2.7625e+05,34642,-26.697,1.503,-0.050302,84.74
-0.21666,-0.014884,0.1256,-0.99197,-0.82956,0.3,0.13819,0,0,0,0,69.955,-989.02,15813,2.7798e+05,35021,-26.659,1.47,0.15064,83.994
-0.22124,-0.014654,0.12645,-0.99186,-0.82806,0.3,0.13817,0,0,0,0,70.601,-1009.9,17382,2.8719e+05,36467,-27.066,1.5561,0.35181,82.337
-0.24191,-0.023847,0.13105,-0.99108,-0.82657,0.3,0.13815,0,0,0,0,71.625,-1104.3,20629,3.1179e+05,41219,-27.992,1.7385,0.55818,77.912
-0.26254,-0.038013,0.13756,-0.98975,-0.8251,0.3,0.1381,0,0,0,0,73.273,-1198.5,25050,3.6724e+05,51396,-29.309,1.866,0.7345,68.257
-0.25273,-0.046915,0.14267,-0.98866,-0.8237,0.3,0.13803,0,0,0,0,75.74,-1153.7,30474,4.5823e+05,65083,-30.766,1.8874,0.9501,55.264
-0.24576,-0.04691,0.14267,-0.98866,-0.8233,0.3,0.13801,0,0,0,0,76.474,-1121.9,32003,4.8455e+05,68551,-31.112,1.8906,1.0128,51.932
-0.23498,-0.046921,0.14267,-0.98866,-0.82267,0.3,0.13798,0,0,0,0,77.754,-1072.6,34982,5.2216e+05,73216,-31.602,1.949,1.115,47.758
-0.23143,-0.046932,0.14268,-0.98866,-0.82231,0.3,0.13796,0,0,0,0,78.452,-1056.5,36824,5.3264e+05,74330,-31.766,2.0353,1.0708,46.769
-0.23153,-0.046935,0.14268,-0.98866,-0.82212,0.3,0.13796,0,0,0,0,78.797,-1056.9,38048,5.3684e+05,74636,-31.818,2.0944,1.0662,46.4
-0.23048,-0.046785,0.14271,-0.98866,-0.82129,0.3,0.13792,0,0,0,0,80.426,-1052.1,43561,5.7238e+05,77459,-32.4,2.3516,1.0393,43.666
-0.23904,-0.046733,0.14273,-0.98866,-0.8205,0.3,0.13788,0,0,0,0,82.787,-1091.2,50264,6.3971e+05,84589,-34.121,2.704,1.3734,40.291
-0.25004,-0.047066,0.14275,-0.98864,-0.81959,0.3,0.13784,0,0,0,0,84.374,-1141.4,62004,7.0849e+05,90141,-35.675,3.0563,2.0918,37.49
-0.88161,-0.053573,-0.18479,-0.98129,0.065853,0.3,0.51468,0,0,0,0,97.817,-4024.5,-67223,6.2751e+05,-1.1663e+05,-35.844,-3.6516,0.83499,46
-0.98564,-0.0050596,-0.15722,-0.9875,0.060023,0.3,0.5149,0,0,0,0,102.54,-4499.3,-1.041e+05,7.8125e+05,-1.2058e+05,-42.083,-5.7525,-1.6736,44.038
-0.75397,-0.086682,-0.20319,-0.97529,0.071798,0.3,0.51424,0,0,0,0,88.379,-3441.8,-45125,5.4692e+05,-1.1362e+05,-30.693,-2.0869,2.0179,44.439
-1.0243,0.024048,-0.14143,-0.98958,0.054345,0.3,0.51478,0,0,0,0,81.326,-4676,-1.7011e+05,1.0738e+06,-1.2882e+05,-47.979,-8.0216,-4.9437,36.661
-0.61432,-0.10404,-0.21216,-0.97168,0.077627,0.3,0.51363,0,0,0,0,78.617,-2804.3,-23726,4.9495e+05,-1.0929e+05,-26.548,-0.74548,2.4093,41.762
-1.0111,0.10346,-0.093021,-0.99013,0.04995,0.3,0.51433,0,0,0,0,39.263,-4615.4,-2.4495e+05,1.3738e+06,-1.2437e+05,-49.842,-9.5511,-9.492,28.371
-0.48241,-0.10701,-0.21372,-0.97102,0.083495,0.3,0.51297,0,0,0,0,71.626,-2202.1,-5315.6,4.7441e+05,-1.0805e+05,-24.101,0.28193,2.3999,38.212
-1.0199,0.1033,-0.091814,-0.99028,0.049459,0.3,0.51431,0,0,0,0,34.49,-4655.9,-2.5402e+05,1.415e+06,-1.2732e+05,-50.068,-9.7602,-10.004,26.436
-0.47833,-0.10188,-0.21175,-0.972,0.083815,0.3,0.51294,0,0,0,0,71.481,-2183.5,-4254.3,4.7721e+05,-1.0866e+05,-24.083,0.33971,2.3895,37.829
-1.0212,0.1835,-0.045356,-0.98195,0.049228,0.3,0.51429,0,0,0,0,33.966,-4661.9,-2.5834e+05,1.425e+06,-1.3105e+05,-50.199,-9.9239,-10.148,26.076
-0.47275,-0.10007,-0.2112,-0.9723,0.084397,0.3,0.51288,0,0,0,0,71.197,-2158,-3138.5,4.8601e+05,-1.1017e+05,-24.025,0.3883,2.366,36.654
-0.96561,0.18241,-0.046434,-0.9821,0.046084,0.3,0.51372,0,0,0,0,9.2689,-4407.9,-3.5234e+05,1.7758e+06,-1.0873e+05,-52.823,-11.417,-15.551,20.604
-0.38317,-0.09263,-0.20697,-0.97395,0.089454,0.3,0.51234,0,0,0,0,66.113,-1749.1,8961.8,4.7629e+05,-1.0615e+05,-22.755,0.9051,2.1667,35.065
-0.95662,0.24677,-0.0070024,-0.96874,0.045798,0.3,0.51367,0,0,0,0,9.2261,-4366.9,-3.5900e+05,1.8113e+06,-1.0245e+05,-53.386,-11.496,-16.099,20.394
-0.36813,-0.089383,-0.20489,-0.97465,0.090746,0.3,0.51223,0,0,0,0,66.049,-1680.5,11444,5.1507e+05,-1.1258e+05,-22.938,0.9663,2.1118,32.63
-0.79262,0.29886,0.033386,-0.95324,0.04219,0.3,0.51268,0,0,0,0,8.2741,-3618.2,-4.7994e+05,2.2407e+06,-67594,-55.77,-12.517,-21.493,16.614
-0.35418,-0.091636,-0.20298,-0.97486,0.091757,0.3,0.51215,0,0,0,0,67.123,-1616.8,15160,5.7305e+05,-1.2346e+05,-23.457,1.0439,2.1178,30.49
-0.78211,0.3034,0.036383,-0.95213,0.042022,0.3,0.51263,0,0,0,0,8.2965,-3570.3,-4.8579e+05,2.2632e+06,-65359,-55.978,-12.581,-21.781,16.439
-0.33812,-0.094324,-0.19858,-0.97551,0.093639,0.3,0.51196,0,0,0,0,65.468,-1543.5,19180,5.8289e+05,-1.2381e+05,-23.003,1.1761,1.9956,28.89
-0.77246,0.30854,0.039415,-0.95026,0.041869,0.3,0.51258,0,0,0,0,8.1627,-3526.2,-4.9313e+05,2.2877e+06,-62971,-56.042,-12.623,-22.192,16.206
-0.31348,-0.089007,-0.19901,-0.97595,0.095543,0.3,0.51175,0,0,0,0,64.293,-1431,34719,6.0939e+05,-1.3001e+05,-22.432,1.619,1.7488,24.781
-0.74425,0.31776,0.044537,-0.94638,0.041657,0.3,0.5125,0,0,0,0,8.0101,-3397.4,-5.1578e+05,2.3352e+06,-53062,-56.063,-12.768,-23.198,15.854
-0.31297,-0.069756,-0.19397,-0.97852,0.095584,0.3,0.51174,0,0,0,0,64.38,-1428.7,35038,6.1145e+05,-1.3034e+05,-22.465,1.6266,1.7475,24.738
-0.6293,0.38223,0.078564,-0.92068,0.040359,0.3,0.51202,0,0,0,0,6.1507,-2872.7,-6.0227e+05,2.582e+06,-27625,-55.348,-13.048,-28.439,13.253
-0.25688,-0.067883,-0.19267,-0.97891,0.098916,0.3,0.5115,0,0,0,0,66.87,-1172.6,44815,6.9159e+05,-1.4417e+05,-23.765,1.8917,1.622,22.62
-0.48328,0.40499,0.10212,-0.90857,0.039616,0.3,0.51169,0,0,0,0,6.4172,-2206.1,-6.7859e+05,2.8603e+06,20230,-57.035,-13.116,-33.505,12.755
-0.23378,-0.066514,-0.19161,-0.97921,0.10173,0.3,0.51131,0,0,0,0,63.792,-1067.2,44605,7.1252e+05,-1.4211e+05,-24.272,1.8524,1.5834,22.617
-0.14946,0.52262,0.18375,-0.83253,0.037472,0.3,0.51048,0,0,0,0,5.5432,-682.26,-7.44e+05,3.0243e+06,2.2899e+05,-52.521,-9.8585,-39.401,10.699
-0.21621,-0.052517,-0.18275,-0.98175,0.10373,0.3,0.51118,0,0,0,0,62.663,-986.99,40133,7.3556e+05,-1.3525e+05,-24.59,1.6257,1.5177,22.285
0.24138,0.56918,0.20613,-0.79589,0.03668,0.3,0.50989,0,0,0,0,4.9128,1101.9,-7.439e+05,3.1631e+06,4.7786e+05,-46.433,-4.2069,-44.44,8.5759
-0.20927,-0.025107,-0.16911,-0.98528,0.10441,0.3,0.51115,0,0,0,0,56.183,-955.29,43599,8.2149e+05,-1.4273e+05,-25.213,1.5916,1.2481,20.058
0.25888,0.67293,0.29674,-0.67753,0.036644,0.3,0.50986,0,0,0,0,4.8733,1181.7,-7.3812e+05,3.1503e+06,4.9167e+05,-45.968,-3.8311,-44.4,8.4707
-0.20188,-0.025107,-0.16911,-0.98528,0.10637,0.3,0.5111,0,0,0,0,52.629,-921.58,36474,9.1319e+05,-1.5349e+05,-26.447,1.2524,1.0353,18.476
0.54046,0.70901,0.331,-0.6214,0.035854,0.3,0.50904,0,0,0,0,4.1217,2467.2,-5.699e+05,2.6827e+06,7.6955e+05,-35.819,4.2208,-40.004,6.5785
-0.21935,-0.032484,-0.17334,-0.98433,0.1075,0.3,0.51107,0,0,0,0,50.693,-1001.3,35926,1.0211e+06,-1.8069e+05,-28.142,1.1725,1.0312,16.291
0.62631,0.76821,0.37552,-0.50912,0.035573,0.3,0.50864,0,0,0,0,3.7916,2859,-4.28e+05,2.2232e+06,9.2246e+05,-30.355,8.63,-33.997,5.8997
-0.22535,-0.035788,-0.17434,-0.98404,0.10787,0.3,0.51105,0,0,0,0,46.951,-1028.7,34034,1.0608e+06,-1.909e+05,-28.508,1.1185,1.0781,15.662
0.72466,0.79968,0.39935,-0.44789,0.035411,0.3,0.50839,0,0,0,0,3.3067,3308,-2.8554e+05,1.7682e+06,1.1074e+06,-24.551,13.615,-27.757,5.2135
-0.23577,-0.035782,-0.17434,-0.98404,0.10934,0.3,0.511,0,0,0,0,36.821,-1076.3,24615,1.1897e+06,-2.1968e+05,-29.874,0.85207,1.2471,13.908
0.74569,0.84602,0.42496,-0.32197,0.035354,0.3,0.50828,0,0,0,0,3.288,3404,-2.5042e+05,1.6545e+06,1.1534e+06,-23.556,14.729,-26.043,5.1237
-0.23233,-0.03298,-0.17357,-0.98427,0.11075,0.3,0.51095,0,0,0,0,30.648,-1060.6,23016,1.3326e+06,-2.3246e+05,-31.177,0.71819,1.0396,12.086
0.83881,0.84602,0.42496,-0.32197,0.035103,0.3,0.50764,0,0,0,0,3.2075,3829.1,-56606,8.6455e+05,1.3335e+06,-17.516,20.03,-13.686,4.505
-0.22623,-0.030811,-0.17159,-0.98467,0.11099,0.3,0.51094,0,0,0,0,31.387,-1032.7,23523,1.3753e+06,-2.2934e+05,-31.92,0.69986,0.92799,12.022
