"Cp","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","RegionId","U:0","U:1","U:2","k","p","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus"
-5.5833,0.62764,-0.37626,0.68147,-1.2306,0.3,0.10377,0,0,0,0,167.83,-25487,21819,-5.1381e+05,-2.9043e+05,16.422,-49.454,92.33,68.136
-5.5747,0.62329,-0.37583,0.68525,-1.2305,0.3,0.10375,0,0,0,0,167.3,-25448,27383,-5.0439e+05,-2.8725e+05,16.224,-48.956,90.936,67.742
-5.437,0.54023,-0.37785,0.75153,-1.2303,0.3,0.10357,0,0,0,0,155.5,-24820,34347,-4.1708e+05,-2.3791e+05,9.5251,-40.729,73.158,62.086
-5.1956,0.52152,-0.35665,0.77349,-1.2301,0.3,0.10346,0,0,0,0,136.64,-23717,67494,-3.1525e+05,-1.9962e+05,7.7695,-33.379,54.698,55.351
-4.7625,0.42807,-0.32551,0.84228,-1.2293,0.3,0.10302,0,0,0,0,103.62,-21740,1.6075e+05,-63865,-1.0246e+05,4.8644,-17.287,13.933,43.209
-4.6418,0.39935,-0.31254,0.86168,-1.2289,0.3,0.10284,0,0,0,0,92.696,-21189,1.7519e+05,-3278,-80463,5.5059,-14.359,5.5369,40.695
-4.5945,0.38558,-0.30658,0.86967,-1.2285,0.3,0.10264,0,0,0,0,91.713,-20973,1.7666e+05,8227,-72817,4.3937,-13.781,2.7233,44.366
-4.464,0.31748,-0.26531,0.91039,-1.2276,0.3,0.10229,0,0,0,0,87.089,-20378,1.8548e+05,37683,-56359,1.3563,-11.868,-4.5683,50.988
-4.3758,0.30894,-0.26083,0.91462,-1.2264,0.3,0.10186,0,0,0,0,101.97,-19975,1.814e+05,32082,-49732,0.82469,-12.442,-4.9739,57.067
-4.3034,0.23745,-0.23302,0.94303,-1.225,0.3,0.10142,0,0,0,0,118.57,-19645,1.7241e+05,26404,-40079,0.78066,-11.836,-4.3246,57.282
-4.288,0.23884,-0.2295,0.94355,-1.2246,0.3,0.10133,0,0,0,0,122.66,-19575,1.7411e+05,25933,-39391,0.81068,-12.066,-4.3458,58.046
-4.213,0.23248,-0.22206,0.94689,-1.224,0.3,0.10119,0,0,0,0,136.46,-19232,1.7295e+05,23208,-36645,0.7161,-11.942,-4.3346,58.017
-4.0527,0.23967,-0.22371,0.94473,-1.2234,0.3,0.10104,0,0,0,0,153.7,-18500,1.664e+05,6981.6,-38936,-0.49074,-11.227,-4.2497,56.804
-4.0376,0.247,-0.22238,0.94313,-1.2231,0.3,0.10096,0,0,0,0,158.24,-18431,1.6882e+05,3658.7,-40378,-0.73166,-11.517,-4.3981,57.675
-3.7288,0.24853,-0.22002,0.9433,-1.2218,0.3,0.10061,0,0,0,0,171.49,-17022,1.6083e+05,-29962,-46599,-3.1371,-10.873,-3.8768,56.739
-3.4676,0.23181,-0.2163,0.94841,-1.2204,0.3,0.10025,0,0,0,0,167.08,-15829,1.5566e+05,-56873,-48019,-4.9191,-10.636,-2.9687,57.103
-3.3035,0.21693,-0.21324,0.95261,-1.219,0.3,0.099934,0,0,0,0,158.91,-15080,1.4961e+05,-74771,-47314,-6.019,-10.28,-2.1855,57.165
-3.2706,0.19842,-0.20773,0.9578,-1.2186,0.3,0.099852,0,0,0,0,156.85,-14930,1.4779e+05,-77693,-46982,-6.1741,-10.138,-2.0139,56.963
-3.2335,0.19452,-0.20491,0.95917,-1.2181,0.3,0.099755,0,0,0,0,152.37,-14761,1.456e+05,-80812,-45394,-6.2756,-9.9843,-1.8198,56.729
-3.1481,0.16053,-0.187,0.96915,-1.2171,0.3,0.099546,0,0,0,0,141.32,-14371,1.4026e+05,-89131,-42010,-6.6145,-9.6346,-1.3906,56.36
-3.0485,0.16847,-0.18607,0.96798,-1.2158,0.3,0.099328,0,0,0,0,139.26,-13916,1.3098e+05,-99081,-41033,-7.167,-8.9606,-1.2078,55.808
-2.9332,0.17554,-0.18564,0.96681,-1.2143,0.3,0.099062,0,0,0,0,143.61,-13390,1.1884e+05,-1.1472e+05,-43009,-8.3332,-8.186,-1.0481,56.239
-2.8304,0.17623,-0.18546,0.96672,-1.2129,0.3,0.0988,0,0,0,0,144.57,-12921,1.0571e+05,-1.335e+05,-44626,-9.8639,-7.4552,-0.72347,57.768
-2.748,0.17623,-0.18546,0.96672,-1.2115,0.3,0.098543,0,0,0,0,144,-12544,92009,-1.5373e+05,-46375,-11.66,-6.7728,-0.28929,60.256
-2.6912,0.176,-0.1854,0.96677,-1.2101,0.3,0.098285,0,0,0,0,143.03,-12285,80352,-1.7298e+05,-48424,-13.597,-6.2521,0.15599,63.446
-2.6817,0.17305,-0.18491,0.96739,-1.2097,0.3,0.098225,0,0,0,0,142.38,-12242,77904,-1.7717e+05,-48641,-14.043,-6.1403,0.26692,64.189
-2.6752,0.17223,-0.18888,0.96676,-1.2093,0.3,0.098142,0,0,0,0,139.8,-12212,74933,-1.8247e+05,-47939,-14.587,-5.9985,0.43165,65.133
-2.6566,0.13199,-0.16469,0.97746,-1.2082,0.3,0.097941,0,0,0,0,133.87,-12127,67875,-1.9717e+05,-46113,-16.119,-5.7012,0.81186,67.876
-2.6457,0.12591,-0.16142,0.97882,-1.2068,0.3,0.097767,0,0,0,0,122.91,-12077,65123,-2.0192e+05,-42327,-16.509,-5.5379,1.0029,68.538
-2.6092,0.13118,-0.15936,0.97847,-1.2053,0.3,0.097577,0,0,0,0,117.06,-11911,62778,-2.0362e+05,-41637,-16.688,-5.3603,1.0513,68.745
-2.5743,0.13705,-0.15864,0.97778,-1.2039,0.3,0.097372,0,0,0,0,115.83,-11751,59767,-2.089e+05,-42406,-17.371,-5.1895,1.1548,69.903
-2.5573,0.13719,-0.15849,0.97778,-1.2024,0.3,0.097168,0,0,0,0,115.68,-11674,55923,-2.1713e+05,-43187,-18.441,-4.9894,1.3266,71.767
-2.5464,0.13719,-0.1585,0.97778,-1.201,0.3,0.096968,0,0,0,0,116.3,-11624,51171,-2.2611e+05,-44036,-19.638,-4.7146,1.5347,73.815
-2.5398,0.1372,-0.1585,0.97778,-1.1996,0.3,0.096769,0,0,0,0,117.07,-11594,46680,-2.3412e+05,-44872,-20.735,-4.4423,1.7388,75.669
-2.5384,0.13719,-0.15849,0.97778,-1.1992,0.3,0.096723,0,0,0,0,117.28,-11587,45640,-2.3593e+05,-45077,-20.989,-4.3765,1.7846,76.09
-2.5381,0.13719,-0.15849,0.97778,-1.1988,0.3,0.09666,0,0,0,0,117.79,-11586,43852,-2.393e+05,-45248,-21.466,-4.26,1.854,76.879
-2.5378,0.13719,-0.15849,0.97778,-1.1977,0.3,0.096502,0,0,0,0,119.35,-11585,39413,-2.488e+05,-45633,-22.813,-3.9811,2.0293,79.126
-2.5523,0.11472,-0.14761,0.98237,-1.1963,0.3,0.096321,0,0,0,0,117.9,-11651,35438,-2.5724e+05,-43305,-23.965,-3.6866,2.2034,81.003
-2.557,0.099365,-0.14087,0.98503,-1.1949,0.3,0.096168,0,0,0,0,113.9,-11673,34239,-2.5957e+05,-40373,-24.23,-3.5596,2.2046,81.399
-2.5308,0.099761,-0.13751,0.98546,-1.1934,0.3,0.096026,0,0,0,0,111.37,-11553,33787,-2.5949e+05,-39511,-24.216,-3.4832,2.0764,81.319
-2.5061,0.10461,-0.13637,0.98512,-1.1919,0.3,0.09587,0,0,0,0,110.63,-11440,32417,-2.6211e+05,-39728,-24.636,-3.3634,2.0541,81.953
-2.5003,0.1054,-0.1359,0.9851,-1.1904,0.3,0.095712,0,0,0,0,110.45,-11414,30469,-2.6706e+05,-40161,-25.417,-3.2173,2.1181,83.183
-2.5007,0.1054,-0.1359,0.9851,-1.189,0.3,0.095555,0,0,0,0,110.71,-11416,27904,-2.7265e+05,-40721,-26.31,-3.018,2.205,84.575
-2.5044,0.1054,-0.1359,0.9851,-1.1875,0.3,0.095401,0,0,0,0,111.35,-11432,24858,-2.7867e+05,-41300,-27.287,-2.7729,2.3156,86.081
-2.5116,0.1054,-0.13591,0.9851,-1.1861,0.3,0.095249,0,0,0,0,111.98,-11465,21998,-2.8416e+05,-41897,-28.19,-2.5386,2.4352,87.463
-2.513,0.1054,-0.1359,0.9851,-1.1858,0.3,0.095218,0,0,0,0,112.17,-11471,21366,-2.8531e+05,-42044,-28.383,-2.4857,2.46,87.755
-2.5159,0.1054,-0.1359,0.9851,-1.1854,0.3,0.095173,0,0,0,0,112.64,-11485,20282,-2.8752e+05,-42294,-28.756,-2.3939,2.4967,88.315
-2.5253,0.10422,-0.13471,0.98539,-1.1842,0.3,0.095045,0,0,0,0,114.25,-11528,17190,-2.9445e+05,-42782,-29.92,-2.1304,2.588,90.064
-2.5506,0.089929,-0.12864,0.9876,-1.1829,0.3,0.094902,0,0,0,0,114.85,-11643,14077,-3.0096e+05,-41088,-30.986,-1.8299,2.7079,91.633
-2.5692,0.074198,-0.1219,0.98976,-1.1814,0.3,0.094785,0,0,0,0,113.76,-11728,13058,-3.0322e+05,-38304,-31.321,-1.6991,2.6975,92.102
-2.5568,0.067871,-0.11934,0.99053,-1.1799,0.3,0.094683,0,0,0,0,112.42,-11672,13494,-3.0244e+05,-37358,-31.177,-1.7055,2.481,91.851
-2.5372,0.065791,-0.11954,0.99065,-1.1784,0.3,0.094583,0,0,0,0,111.15,-11582,12944,-3.0132e+05,-37400,-30.991,-1.6221,2.2927,91.529
-2.521,0.066904,-0.11726,0.99084,-1.1769,0.3,0.094487,0,0,0,0,110.26,-11508,11119,-3.0134e+05,-36688,-30.979,-1.4174,2.1878,91.47
-2.5095,0.070999,-0.11255,0.9911,-1.1754,0.3,0.094385,0,0,0,0,110.09,-11456,9087.3,-3.031e+05,-35326,-31.258,-1.197,2.1389,91.852
-2.5072,0.074248,-0.10838,0.99133,-1.1739,0.3,0.094273,0,0,0,0,110.45,-11445,7456,-3.0633e+05,-34227,-31.805,-1.0255,2.1404,92.638
-2.513,0.075843,-0.10642,0.99142,-1.1725,0.3,0.094159,0,0,0,0,111.11,-11472,5905.7,-3.1056e+05,-34008,-32.554,-0.87081,2.1883,93.721
-2.5246,0.076256,-0.106,0.99144,-1.171,0.3,0.094045,0,0,0,0,111.95,-11524,3969.9,-3.1546e+05,-34455,-33.439,-0.67918,2.2648,94.997
-2.5397,0.076257,-0.106,0.99144,-1.1695,0.3,0.093931,0,0,0,0,113.17,-11594,1431.4,-3.2135e+05,-35152,-34.523,-0.42042,2.3395,96.542
-2.5658,0.073719,-0.10322,0.99192,-1.1681,0.3,0.09382,0,0,0,0,114.4,-11713,-1760.9,-3.2795e+05,-34490,-35.732,-0.074102,2.4171,98.23
-2.5957,0.04889,-0.092151,0.99454,-1.1666,0.3,0.093718,0,0,0,0,114.81,-11849,-3814.1,-3.3159e+05,-32431,-36.383,0.16319,2.5285,99.126
-2.5995,0.048683,-0.091885,0.99458,-1.1663,0.3,0.093703,0,0,0,0,114.74,-11867,-3854.1,-3.3158e+05,-31926,-36.374,0.17359,2.516,99.11
-2.5984,0.045373,-0.091905,0.99473,-1.165,0.3,0.093646,0,0,0,0,114.53,-11861,-2939,-3.3058e+05,-30604,-36.172,0.097206,2.3783,98.811
-2.5824,0.045336,-0.091867,0.99474,-1.164,0.3,0.093601,0,0,0,0,114.17,-11789,-2131.4,-3.2914e+05,-30473,-35.903,0.023772,2.2132,98.422
-2.5788,0.045355,-0.09166,0.99476,-1.1635,0.3,0.093579,0,0,0,0,114.07,-11772,-1862.5,-3.2869e+05,-30217,-35.815,0.0011027,2.1505,98.292
-2.5758,0.045206,-0.091741,0.99476,-1.1633,0.3,0.093567,0,0,0,0,113.95,-11758,-1827.4,-3.2821e+05,-30179,-35.723,-0.0017846,2.144,98.165
-2.5633,0.045281,-0.091651,0.99476,-1.1619,0.3,0.093507,0,0,0,0,113.65,-11701,-1649.2,-3.2805e+05,-30156,-35.694,-0.0087943,1.9963,98.102
-2.5566,0.045887,-0.090814,0.99481,-1.1605,0.3,0.09344,0,0,0,0,113.39,-11671,-1954.2,-3.2838e+05,-29982,-35.756,0.036203,1.877,98.175
-2.5546,0.046626,-0.089831,0.99486,-1.1589,0.3,0.093369,0,0,0,0,113.41,-11661,-2721.9,-3.2962e+05,-29749,-35.988,0.12896,1.8112,98.485
-2.557,0.047152,-0.089088,0.99491,-1.1575,0.3,0.093299,0,0,0,0,113.64,-11672,-3763.4,-3.3157e+05,-29651,-36.354,0.24925,1.7777,98.983
-2.5628,0.047399,-0.088718,0.99493,-1.156,0.3,0.093228,0,0,0,0,114.07,-11699,-5090.5,-3.3412e+05,-29748,-36.84,0.39999,1.7635,99.644
-2.572,0.047492,-0.088627,0.99493,-1.1545,0.3,0.093156,0,0,0,0,114.7,-11741,-6673.8,-3.3724e+05,-30031,-37.442,0.57957,1.7632,100.46
-2.5846,0.04749,-0.088626,0.99493,-1.153,0.3,0.093085,0,0,0,0,115.61,-11799,-8619,-3.4118e+05,-30496,-38.208,0.80239,1.7684,101.5
-2.6031,0.046009,-0.087384,0.99511,-1.1515,0.3,0.093014,0,0,0,0,116.86,-11883,-11337,-3.4663e+05,-30572,-39.272,1.1233,1.7632,102.92
-2.6351,0.034408,-0.082782,0.99597,-1.15,0.3,0.092944,0,0,0,0,117.85,-12029,-13795,-3.5079e+05,-29056,-40.076,1.4205,1.8198,103.99
-2.6516,0.021065,-0.077306,0.99678,-1.1485,0.3,0.09291,0,0,0,0,118.14,-12104,-14130,-3.5068e+05,-26841,-40.025,1.4715,1.7712,103.92
-2.634,0.017852,-0.075196,0.99701,-1.147,0.3,0.092884,0,0,0,0,118,-12024,-13259,-3.4831e+05,-25935,-39.542,1.3835,1.5367,103.27
-2.6138,0.017869,-0.075179,0.99701,-1.1455,0.3,0.092857,0,0,0,0,117.68,-11932,-12894,-3.4645e+05,-25963,-39.181,1.3526,1.3386,102.77
-2.6044,0.017917,-0.075112,0.99701,-1.144,0.3,0.09283,0,0,0,0,117.38,-11889,-13167,-3.4586e+05,-25994,-39.069,1.3927,1.207,102.61
-2.6008,0.017983,-0.074983,0.99702,-1.1425,0.3,0.092803,0,0,0,0,117.21,-11872,-13748,-3.4601e+05,-25991,-39.101,1.4669,1.1098,102.65
-2.5998,0.018093,-0.074823,0.99703,-1.141,0.3,0.092776,0,0,0,0,117.17,-11868,-14503,-3.4662e+05,-25984,-39.224,1.5604,1.0356,102.81
-2.6012,0.018185,-0.074692,0.99704,-1.1395,0.3,0.092749,0,0,0,0,117.27,-11874,-15410,-3.4767e+05,-26015,-39.432,1.6715,0.97952,103.09
-2.6051,0.01822,-0.074624,0.99705,-1.138,0.3,0.092721,0,0,0,0,117.52,-11892,-16493,-3.4916e+05,-26107,-39.729,1.8036,0.93679,103.48
-2.6117,0.018238,-0.074606,0.99705,-1.1365,0.3,0.092694,0,0,0,0,117.93,-11922,-17768,-3.5113e+05,-26268,-40.123,1.9597,0.90429,104.01
-2.6215,0.018238,-0.074605,0.99705,-1.135,0.3,0.092667,0,0,0,0,118.55,-11967,-19266,-3.5369e+05,-26519,-40.644,2.1451,0.87717,104.7
-2.6353,0.018087,-0.074454,0.99706,-1.1335,0.3,0.092639,0,0,0,0,119.47,-12030,-21183,-3.576e+05,-26848,-41.435,2.3881,0.83572,105.73
-2.6617,0.011175,-0.071414,0.99738,-1.132,0.3,0.092612,0,0,0,0,120.51,-12150,-23605,-3.6188e+05,-26074,-42.284,2.6949,0.79571,106.85
-2.6868,-0.0028808,-0.065425,0.99785,-1.1305,0.3,0.092605,0,0,0,0,121.17,-12265,-24691,-3.6315e+05,-23908,-42.489,2.8175,0.75198,107.13
-2.678,-0.010518,-0.061977,0.99802,-1.129,0.3,0.092621,0,0,0,0,121.27,-12225,-23667,-3.607e+05,-22473,-41.953,2.6874,0.57911,106.44
-2.6508,-0.010897,-0.061655,0.99804,-1.1275,0.3,0.092637,0,0,0,0,120.98,-12101,-22539,-3.5758e+05,-22252,-41.325,2.5642,0.35197,105.62
-2.6336,-0.010956,-0.061768,0.99803,-1.126,0.3,0.092654,0,0,0,0,120.56,-12022,-22154,-3.5571e+05,-22282,-40.964,2.5258,0.20432,105.14
-2.6251,-0.011163,-0.062054,0.99801,-1.1245,0.3,0.09267,0,0,0,0,120.12,-11983,-22152,-3.5471e+05,-22384,-40.775,2.5323,0.0945,104.88
-2.62,-0.01142,-0.062555,0.99798,-1.123,0.3,0.092687,0,0,0,0,119.74,-11960,-22352,-3.5414e+05,-22574,-40.676,2.5619,0.0061525,104.75
-2.6169,-0.011735,-0.063116,0.99794,-1.1216,0.3,0.092704,0,0,0,0,119.44,-11946,-22741,-3.5393e+05,-22803,-40.64,2.6119,-0.066532,104.71
-2.6156,-0.012019,-0.063541,0.99791,-1.1201,0.3,0.092722,0,0,0,0,119.23,-11940,-23288,-3.5403e+05,-22994,-40.663,2.6802,-0.12768,104.74
-2.616,-0.012123,-0.063761,0.99789,-1.1186,0.3,0.092741,0,0,0,0,119.13,-11942,-23964,-3.5445e+05,-23121,-40.753,2.7645,-0.18047,104.87
-2.6184,-0.01218,-0.063818,0.99789,-1.1171,0.3,0.092759,0,0,0,0,119.15,-11953,-24764,-3.5526e+05,-23214,-40.921,2.8648,-0.22703,105.09
-2.6232,-0.01218,-0.063818,0.99789,-1.1156,0.3,0.092777,0,0,0,0,119.32,-11975,-25695,-3.5655e+05,-23329,-41.184,2.9828,-0.27159,105.44
-2.6309,-0.012181,-0.063818,0.99789,-1.1141,0.3,0.092795,0,0,0,0,119.72,-12010,-26808,-3.587e+05,-23529,-41.612,3.1265,-0.32601,106.02
-2.6455,-0.01507,-0.062175,0.99795,-1.1126,0.3,0.092814,0,0,0,0,120.32,-12076,-28364,-3.6168e+05,-23188,-42.2,3.3247,-0.39975,106.8
-2.6653,-0.02417,-0.058426,0.998,-1.1111,0.3,0.092839,0,0,0,0,120.79,-12167,-29257,-3.6307e+05,-21957,-42.463,3.4255,-0.42124,107.15
-2.6673,-0.031118,-0.05605,0.99794,-1.1096,0.3,0.092886,0,0,0,0,120.93,-12176,-28222,-3.6199e+05,-21000,-42.209,3.3048,-0.52529,106.83
-2.6542,-0.03373,-0.057269,0.99779,-1.1081,0.3,0.092933,0,0,0,0,120.89,-12116,-26425,-3.6058e+05,-21451,-41.911,3.1213,-0.74672,106.44
-2.6475,-0.039351,-0.06075,0.99737,-1.1066,0.3,0.092985,0,0,0,0,120.73,-12086,-25576,-3.5943e+05,-23025,-41.706,3.0396,-0.88463,106.16
-2.638,-0.043805,-0.063444,0.99702,-1.1051,0.3,0.093052,0,0,0,0,120.38,-12042,-25914,-3.5756e+05,-24185,-41.355,3.0802,-1.0043,105.71
-2.6224,-0.044519,-0.064145,0.99695,-1.1036,0.3,0.093118,0,0,0,0,119.86,-11971,-26641,-3.5532e+05,-24330,-40.923,3.1575,-1.1387,105.15
-2.6103,-0.044517,-0.064145,0.99695,-1.1021,0.3,0.093185,0,0,0,0,119.3,-11916,-27266,-3.5371e+05,-24185,-40.614,3.2217,-1.2354,104.76
-2.6029,-0.044517,-0.064145,0.99695,-1.1006,0.3,0.093252,0,0,0,0,118.78,-11882,-27827,-3.5271e+05,-24107,-40.422,3.2831,-1.3114,104.52
-2.5984,-0.044518,-0.064145,0.99695,-1.0991,0.3,0.093318,0,0,0,0,118.34,-11861,-28451,-3.5218e+05,-24083,-40.322,3.3547,-1.3773,104.4
-2.5962,-0.044517,-0.064145,0.99695,-1.0976,0.3,0.093385,0,0,0,0,118.02,-11852,-29185,-3.5206e+05,-24091,-40.305,3.4412,-1.4355,104.39
-2.5968,-0.044518,-0.064145,0.99695,-1.0961,0.3,0.093453,0,0,0,0,117.85,-11854,-30090,-3.5251e+05,-24183,-40.401,3.5516,-1.4872,104.53
-2.6007,-0.044518,-0.064143,0.99695,-1.0947,0.3,0.093518,0,0,0,0,117.77,-11872,-30941,-3.5325e+05,-24353,-40.554,3.6579,-1.5317,104.74
-2.6077,-0.044518,-0.064144,0.99695,-1.0934,0.3,0.093576,0,0,0,0,118.06,-11904,-32245,-3.5519e+05,-24558,-40.943,3.8251,-1.5933,105.28
-2.6092,-0.044517,-0.064144,0.99695,-1.0931,0.3,0.093588,0,0,0,0,118.14,-11911,-32553,-3.557e+05,-24634,-41.045,3.8657,-1.611,105.42
-2.619,-0.044786,-0.06388,0.99695,-1.0924,0.3,0.093617,0,0,0,0,118.26,-11955,-33332,-3.5644e+05,-24347,-41.18,3.9641,-1.6655,105.62
-2.6302,-0.054705,-0.060418,0.99666,-1.0918,0.3,0.093647,0,0,0,0,118.46,-12007,-34142,-3.5739e+05,-23774,-41.357,4.062,-1.7171,105.87
-2.6337,-0.054642,-0.060441,0.99666,-1.0914,0.3,0.093662,0,0,0,0,118.6,-12022,-34585,-3.581e+05,-23656,-41.498,4.1176,-1.7416,106.06
-2.6481,-0.067072,-0.054146,0.99627,-1.09,0.3,0.093751,0,0,0,0,118.83,-12088,-35172,-3.5804e+05,-22050,-41.458,4.1688,-1.8519,106.03
-2.6299,-0.073693,-0.051454,0.99595,-1.0886,0.3,0.093857,0,0,0,0,118.58,-12005,-33822,-3.544e+05,-20809,-40.708,3.9814,-1.9942,105.04
-2.5942,-0.073188,-0.050642,0.99603,-1.0871,0.3,0.093966,0,0,0,0,117.95,-11842,-32597,-3.5025e+05,-20248,-39.878,3.822,-2.1483,103.94
-2.571,-0.071705,-0.049667,0.99619,-1.0856,0.3,0.094074,0,0,0,0,117.22,-11736,-31961,-3.4791e+05,-19700,-39.414,3.7369,-2.2447,103.33
-2.5604,-0.070769,-0.049003,0.99629,-1.0841,0.3,0.09418,0,0,0,0,116.57,-11688,-31439,-3.4699e+05,-19347,-39.227,3.6753,-2.3198,103.08
-2.5559,-0.070622,-0.048855,0.99631,-1.0826,0.3,0.094286,0,0,0,0,116.09,-11667,-30991,-3.4683e+05,-19260,-39.19,3.6288,-2.3856,103.03
-2.5542,-0.070622,-0.048855,0.99631,-1.0811,0.3,0.094391,0,0,0,0,115.79,-11660,-30695,-3.4725e+05,-19262,-39.271,3.6036,-2.452,103.15
-2.5559,-0.070731,-0.048966,0.99629,-1.0797,0.3,0.094497,0,0,0,0,115.78,-11667,-30629,-3.4869e+05,-19375,-39.543,3.6136,-2.5366,103.52
-2.5723,-0.079167,-0.049733,0.99562,-1.0782,0.3,0.094602,0,0,0,0,115.84,-11742,-30509,-3.4996e+05,-20037,-39.781,3.6174,-2.6168,103.85
-2.575,-0.088479,-0.050925,0.99478,-1.0767,0.3,0.094733,0,0,0,0,115.61,-11755,-30712,-3.4831e+05,-20793,-39.459,3.64,-2.7176,103.44
-2.5499,-0.089466,-0.051462,0.99466,-1.0752,0.3,0.094865,0,0,0,0,115.11,-11640,-31487,-3.451e+05,-20917,-38.839,3.7124,-2.8251,102.64
-2.5309,-0.089465,-0.051461,0.99466,-1.0738,0.3,0.094995,0,0,0,0,114.53,-11553,-32187,-3.4299e+05,-20829,-38.436,3.7791,-2.8912,102.13
-2.5207,-0.089462,-0.051461,0.99466,-1.0726,0.3,0.095104,0,0,0,0,113.99,-11507,-32851,-3.4219e+05,-20863,-38.279,3.8532,-2.9588,101.94
-2.5194,-0.089463,-0.051459,0.99466,-1.0723,0.3,0.095125,0,0,0,0,113.89,-11501,-33032,-3.4215e+05,-20901,-38.27,3.8755,-2.9766,101.93
-2.5195,-0.089723,-0.05117,0.99465,-1.0709,0.3,0.095256,0,0,0,0,113.62,-11501,-33982,-3.4234e+05,-20653,-38.298,3.9856,-3.0587,102
-2.5193,-0.096181,-0.048749,0.99417,-1.0705,0.3,0.095292,0,0,0,0,113.57,-11500,-34267,-3.4257e+05,-20596,-38.342,4.0198,-3.093,102.07
-2.5221,-0.099517,-0.047327,0.99391,-1.0691,0.3,0.095425,0,0,0,0,113.31,-11513,-34664,-3.4253e+05,-19838,-38.314,4.0593,-3.2133,102.06
-2.5167,-0.10593,-0.04616,0.9933,-1.0676,0.3,0.095576,0,0,0,0,112.95,-11488,-33992,-3.4122e+05,-19533,-38.044,3.9744,-3.3236,101.7
-2.5001,-0.10949,-0.046453,0.9929,-1.0662,0.3,0.095738,0,0,0,0,112.42,-11413,-33490,-3.3886e+05,-19690,-37.582,3.9089,-3.4265,101.09
-2.4798,-0.10984,-0.046643,0.99285,-1.0647,0.3,0.095902,0,0,0,0,111.78,-11320,-33569,-3.366e+05,-19720,-37.149,3.9069,-3.5084,100.52
-2.4664,-0.10984,-0.046643,0.99285,-1.0632,0.3,0.096066,0,0,0,0,111.19,-11259,-33931,-3.3535e+05,-19722,-36.91,3.942,-3.5765,100.21
-2.4589,-0.10984,-0.046644,0.99285,-1.0617,0.3,0.096228,0,0,0,0,110.8,-11225,-34531,-3.3525e+05,-19814,-36.888,4.013,-3.6636,100.21
-2.4583,-0.11228,-0.045414,0.99264,-1.0603,0.3,0.096383,0,0,0,0,110.6,-11222,-35575,-3.3584e+05,-19581,-36.996,4.1332,-3.7606,100.39
-2.4601,-0.11825,-0.043176,0.99204,-1.059,0.3,0.096533,0,0,0,0,110.25,-11230,-35999,-3.3556e+05,-18805,-36.928,4.1652,-3.8227,100.33
-2.4514,-0.12972,-0.041093,0.9907,-1.0569,0.3,0.096799,0,0,0,0,109.71,-11190,-35243,-3.3352e+05,-18395,-36.514,4.0628,-3.9103,99.774
-2.4302,-0.13213,-0.041101,0.99038,-1.0556,0.3,0.096974,0,0,0,0,109.11,-11094,-34633,-3.3066e+05,-18464,-35.955,3.9842,-4.0273,99.02
-2.4081,-0.13221,-0.04117,0.99037,-1.0542,0.3,0.097166,0,0,0,0,108.4,-10993,-34594,-3.2836e+05,-18440,-35.516,3.9683,-4.1255,98.432
-2.3956,-0.13221,-0.04117,0.99037,-1.0527,0.3,0.097362,0,0,0,0,107.79,-10936,-34821,-3.2738e+05,-18459,-35.328,3.9904,-4.2121,98.194
-2.389,-0.13228,-0.041104,0.99036,-1.0512,0.3,0.097557,0,0,0,0,107.46,-10905,-35368,-3.2774e+05,-18567,-35.387,4.0585,-4.3234,98.31
-2.3905,-0.13628,-0.039251,0.98989,-1.0498,0.3,0.097749,0,0,0,0,107.31,-10912,-36375,-3.2865e+05,-18218,-35.549,4.1743,-4.4334,98.575
-2.3919,-0.14358,-0.036587,0.98896,-1.0483,0.3,0.097958,0,0,0,0,106.99,-10919,-36817,-3.2835e+05,-17448,-35.481,4.2089,-4.4912,98.507
-2.3885,-0.15133,-0.034776,0.98787,-1.0477,0.3,0.098062,0,0,0,0,106.82,-10903,-36652,-3.2762e+05,-17289,-35.338,4.1844,-4.5091,98.313
-2.3724,-0.15652,-0.034871,0.98706,-1.0465,0.3,0.098244,0,0,0,0,106.26,-10830,-35923,-3.2522e+05,-17047,-34.871,4.0819,-4.5521,97.666
-2.3454,-0.15728,-0.03456,0.98695,-1.0451,0.3,0.098461,0,0,0,0,105.61,-10707,-35414,-3.2193e+05,-16932,-34.238,4.0086,-4.6563,96.802
-2.3204,-0.15729,-0.034562,0.98695,-1.0437,0.3,0.098686,0,0,0,0,104.8,-10592,-35406,-3.1944e+05,-16977,-33.767,3.9945,-4.7566,96.167
-2.307,-0.15729,-0.034564,0.98695,-1.0422,0.3,0.098917,0,0,0,0,104.14,-10531,-35627,-3.1855e+05,-17029,-33.593,4.0156,-4.8616,95.952
-2.3009,-0.15771,-0.034158,0.98689,-1.0408,0.3,0.099147,0,0,0,0,103.88,-10503,-36340,-3.1939e+05,-17101,-33.733,4.1029,-5.0142,96.2
-2.3047,-0.16407,-0.031556,0.98594,-1.0394,0.3,0.099365,0,0,0,0,103.78,-10521,-37459,-3.2072e+05,-16633,-33.964,4.2278,-5.1342,96.574
